datetime,open,high,low,close,volume,price_change,pct_change,log_return,daily_range,daily_range_pct,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,rsi_14,rsi_7,macd,macd_signal,macd_hist,atr_14,atr_pct,bb_upper,bb_mid,bb_lower,bb_width,bb_pct,vwap_20,adx_14,di_plus,di_minus,pivot,r1,s1,r2,s2,day_of_week,month,quarter,year,is_month_end,golden_cross,death_cross,target_next1d,target_dir
2022-03-03,1926.495,1941.47498,1921.73499,1935.20996,,9.099119999999857,0.47240895025542073,0.004712966010232361,19.739990000000034,1.0248626190172958,1920.0006819999999,1923.749888845299,1911.23341,1909.6923301801007,1878.67848495,1886.5975066739295,1839.81385494,1851.599002669082,1819.76673469,1829.6929617816068,1809.366892195,1815.7028510812459,68.91535934515437,66.66030371716059,27.92557256780583,23.448934287537607,4.476638280268222,34.24321029440844,1.7694829502845493,1959.6421774965625,1878.67848495,1797.7147924034375,8.619217518607744,0.8491162104384233,,72.10458398337214,27.982658442189155,1.6130623151201389,1929.3694666666668,1944.9164233333336,1910.5638833333335,1963.7220066666669,1895.0169266666667,3,3,1,2022,0,0,0,1968.45349,1.0
2022-03-04,1935.64502,1970.80005,1929.77502,1968.45349,,33.24353000000019,1.7178254911420776,0.017032376939982812,41.025030000000015,2.1199265634205404,1936.179222,1938.6510892301994,1918.2919550000001,1920.3761774200823,1886.72645845,1894.3933146097456,1843.02062494,1856.18153158402,1821.77870609,1832.440695013654,1809.695959595,1817.2227579361588,72.12550230203429,72.54075107856593,30.96612676698942,24.952372783427972,6.013753983561447,35.14745292182065,1.7855363665117963,1969.8671047999364,1886.72645845,1803.5858121000638,8.81321677316581,0.9914986540152357,,74.81826196562149,34.75230061945082,1.3620211561610798,1932.8066433333333,1943.8782966666668,1924.1383066666667,1952.5466333333334,1913.0666533333333,4,3,1,2022,0,0,0,1998.10999,1.0
2022-03-07,1977.094971,2002.90002,1960.76001,1998.10999,,29.656499999999824,1.5065888094719426,0.014953524765937446,42.140010000000075,2.1407673696166465,1954.220654,1958.470722820133,1927.5394769999998,1934.5095978891582,1895.6164549499997,1904.2710932183413,1846.7648243400001,1861.7473534826859,1824.11381849,1835.7212751123934,1810.154709595,1819.022630892018,80.96125475737529,79.61231378444968,35.36119770062896,27.03413776686817,8.327059933760793,36.07979386557791,1.8056960851078032,1986.5163489579702,1895.6164549499997,1804.7165609420292,9.59053650020865,1.063771477230253,,77.45180508404798,41.20294613724707,1.1499150472970996,1956.3428533333333,1982.9106866666666,1941.8856566666666,1997.3678833333333,1915.3178233333333,0,3,1,2022,0,0,0,2052.40991,1.0
2022-03-08,1998.29504,2070.29492,1981.00012207,2052.40991,,54.29991999999993,2.717564111673343,0.026812939806273084,89.29479792999973,4.468963088963873,1976.0588380000002,1989.783785213422,1942.9670280000003,1955.9460182729474,1906.96270745,1918.3795519594516,1851.70570814,1869.2243164833649,1826.9492175900002,1840.0121391695736,1810.9158094450001,1821.3448923756796,83.67819900657183,91.40576499894362,42.733270281678415,30.173964269830222,12.559306011848193,43.17512774083416,2.1036308356567117,2015.8704462799967,1906.96270745,1798.0549686200031,11.422115220661947,1.1677542115575639,,80.0268873245345,50.65369987957907,0.8328144783420598,1987.2566733333333,2013.7533366666667,1971.6133266666666,2029.3966833333334,1945.1166633333332,1,3,1,2022,0,0,0,1991.48999,0.0
2022-03-09,2052.74512,2059.24512,1976.29504,1991.48999,,-60.91991999999982,-2.9682140835112114,-0.03013157130259549,82.95008000000007,4.041594205711084,1989.134668,1990.3525201422815,1951.3610829999998,1962.4085585869568,1914.91592995,1925.3424508204562,1855.4623073399998,1874.019048778135,1829.0458178899999,1843.0117005721563,1811.333539545,1823.0378784216928,65.4330785991585,67.43991173528656,43.162413069889226,32.771654029842026,10.3907590400472,48.47845470872295,2.434280611609951,2024.1363745294952,1914.91592995,1805.6954853705047,11.407335734300055,0.8505481979345962,,81.43126148259918,39.097422676853135,1.9368820668749858,2034.5683173566667,2088.1365126433334,1998.8417147133337,2123.8631152866665,1945.273519426667,2,3,1,2022,0,0,0,1995.85864,1.0
2022-03-10,1991.94495,2009.57495,1970.65686,1995.85864,,4.368649999999889,0.21936590301414594,0.002191256473123579,38.91808999999989,1.9542197146569587,2001.264404,1992.1878934281879,1960.6325430000002,1968.4903915711463,1923.3803584499997,1932.058278361365,1859.07926286,1878.797071963306,1831.1767785900001,1846.0383726400344,1811.959982995,1824.757487989636,65.85481267847777,62.611574483396,43.35525299717801,34.88837382330922,8.46687917386879,47.20373941422655,2.3650843034768507,2029.9804982104292,1923.3803584499997,1816.7802186895701,11.084665525682682,0.8399539705707803,,81.58677908462231,34.79946653075479,3.3165418296028193,2009.01005,2041.7250600000002,1958.7749800000001,2091.9601300000004,1926.05997,3,3,1,2022,0,0,0,1985.28845,0.0
2022-03-11,1996.14502,1999.2229,1958.79504,1985.28845,,-10.570189999999911,-0.5296061448520129,-0.00531013529458163,40.42786000000001,2.0255873431998173,2004.631396,1989.8880789521254,1970.4053090000002,1971.5445840127559,1929.64682545,1937.1278185174256,1862.21722666,1882.9732044353332,1833.10484249,1848.795799914489,1812.436575395,1826.3548109947144,62.77204399419414,64.63648724343133,42.16905541317715,36.34451014128281,5.824545271894337,46.30028882566301,2.33216935431539,2035.2797912042124,1929.64682545,1824.0138596957877,10.948424795773539,0.763372443217163,,79.4795781427424,30.748036192950387,6.34633232093967,1992.0301499999998,2013.4034399999996,1974.4853499999997,2030.9482399999997,1953.11206,4,3,1,2022,0,0,0,1951.11499,0.0
2022-03-14,1985.495,1990.32996,1949.87476,1951.11499,,-34.17345999999998,-1.721334751128989,-0.01736321953365563,40.455200000000104,2.0377492248040885,1995.2323959999999,1976.9637159680838,1974.726525,1967.830112374073,1933.6878349499998,1938.4599300871946,1865.2225514599997,1885.645431320222,1834.54127559,1850.8219224904396,1812.6971692450002,1827.5962058106875,57.82575802558605,53.49973113385556,38.03305131843945,36.68221837671414,1.350832941725308,45.52094364890796,2.333073339204265,2035.8885254566717,1933.6878349499998,1831.487144443328,10.570546978624867,0.5852594780110807,,76.01777888420503,27.10453248064474,8.207119336802673,1981.10213,2003.40922,1962.98136,2021.52999,1940.67427,0,3,1,2022,0,0,0,1917.84265,0.0
2022-03-15,1951.015503,1954.95496,1906.72998,1917.84265,,-33.272339999999986,-1.7052987738052305,-0.017200064395735508,48.22497999999996,2.471662626096679,1968.318944,1957.2566939787228,1972.1888910000002,1958.7414828515143,1936.9269645,1936.4963796026998,1867.2882032599998,1886.90806734688,1835.7933739900002,1852.1490656094409,1812.822282745,1828.4941803797356,51.420307003390576,38.865039656049994,31.704963422921765,35.68676738595566,-3.9818039630338973,45.881481829053556,2.3923486021678344,2032.2425653016091,1936.9269645,1841.6113636983907,9.841940615062278,0.399888820195541,,67.03543585182062,23.30600495659662,19.594981215998473,1963.7732366666667,1977.6717133333334,1937.2165133333333,2004.2284366666668,1923.3180366666666,1,3,1,2022,0,0,0,1927.9292,1.0
2022-03-16,1918.095093,1929.87,1895.22363,1927.9292,,10.086549999999988,0.5259320935427025,0.0052455390083418416,34.64636999999993,1.8065282884390923,1955.6067859999998,1947.4808626524818,1972.370727,1953.1392496057842,1939.905053,1935.6804577357761,1869.65610366,1888.51673921563,1837.10579099,1853.6496623300459,1813.020437045,1829.4835835600368,53.367184927469786,33.10452069103236,27.19037474782499,33.98748885832953,-6.797114110504538,44.38346691851307,2.302131578198674,2029.7671960914336,1939.905053,1850.0429099085663,9.264591888398325,0.43336541624731806,,58.13935007516659,20.88027145112687,21.012145649504184,1926.5091966666666,1946.2884133333332,1898.0634333333333,1974.7341766666666,1878.2842166666667,2,3,1,2022,0,0,0,1942.64001,1.0
2022-03-17,1927.56006,1950.099976,1923.39502,1942.64001,,14.710810000000038,0.763036837659814,0.007601404359920952,26.70495600000004,1.385162691659011,1944.96306,1945.8672451016546,1973.1137319999998,1951.230296950187,1942.173571,1936.3432722371308,1872.73538826,1890.6392204228603,1838.5459654899998,1855.4118474324214,1813.2429498449999,1830.6095181514793,57.500560915683586,17.350194453387886,24.51695393687669,32.09338187403896,-7.576427937162272,42.026332129378005,2.16336181243266,2029.7659301202284,1942.173571,1854.5812118797717,9.020034092537692,0.5026625552995413,,52.26331030003946,25.529391166873427,19.23190170368807,1917.6742766666666,1940.1249233333333,1905.4785533333334,1952.3206466666666,1883.0279066666667,3,3,1,2022,0,0,0,1921.087036,0.0
2022-03-18,1942.90002,1945.505,1917.93005,1921.087036,,-21.552974000000177,-1.1094682436814551,-0.011156687469981417,27.57495000000017,1.4194575350067133,1932.1227771999997,1937.6071754011032,1968.3770866,1945.7497040501528,1943.3345207999998,1934.890297357404,1875.24448738,1891.8332524062776,1839.92875355,1856.7123462159377,1813.4651849749998,1831.5097919609175,51.78949288395735,22.655855742699202,20.42367242474461,29.75943998418009,-9.335767559435482,40.09948117879429,2.087332870783804,2029.049725284969,1943.3345207999998,1857.6193163150306,8.821456477774444,0.37022439639668475,,46.520062078382324,23.188640399820088,19.285695490667624,1938.7116686666668,1954.0283173333337,1927.3233613333337,1965.4166246666668,1912.0067126666668,4,3,1,2022,0,0,0,1935.95239,1.0
2022-03-21,1922.245,1940.69495,1918.01001,1935.95239,,14.865354000000025,0.773799089860705,0.007708206197526377,22.684940000000097,1.1808387425919882,1929.0902572,1937.0555802674023,1962.1613266,1943.9683742228522,1944.8504017999999,1934.9914490376511,1877.93542718,1893.563414664855,1841.35782701,1858.28145599384,1813.8149719250002,1832.5490217921522,48.955730623520225,28.486846218861643,18.16977728646748,27.44150744463757,-9.27173015817009,37.77754235495507,1.9513673244286274,2028.8127668906432,1944.8504017999999,1860.8880367093566,8.634326322778795,0.4470119035448882,,41.542580286279225,21.332042067015706,17.74158641494862,1928.1740286666666,1938.4180073333332,1910.843057333333,1955.7489786666667,1900.5990786666664,0,3,1,2022,0,0,0,1921.44165,0.0
2022-03-22,1935.86499,1938.58997,1910.89001,1921.44165,,-14.510739999999942,-0.7495401268623136,-0.0075236329490305405,27.69995999999992,1.4308182444507285,1929.8100571999998,1931.850936844935,1949.0645006,1939.8726061823336,1946.0157642999998,1933.700991986446,1879.92405998,1894.656678795645,1842.69943221,1859.5321529048529,1814.1287054250001,1833.4335255554145,49.32395256462425,27.702798618043502,15.03929012928188,24.961063981566433,-9.921773852284552,36.43386470762771,1.8961733606444782,2027.8685172186235,1946.0157642999998,1864.163011381376,8.412342224582849,0.3498882846098907,,36.22303983675835,19.16959707536868,18.548743045140224,1931.55245,1945.0948899999999,1922.4099499999998,1954.23739,1908.8675099999998,1,3,1,2022,0,0,0,1943.38086,1.0
2022-03-23,1922.35498,1948.54504,1915.32446,1943.38086,,21.939210000000003,1.141809848870512,0.011353403995143096,33.22057999999993,1.7289403505956025,1932.9003892,1935.69424456329,1944.2535876000002,1940.5104705128183,1947.8073353,1934.622884178213,1882.2852879800002,1896.5674309997373,1844.4380784100001,1861.1925233423806,1814.7858471749998,1834.5275288832213,51.1406450320042,47.046643716821904,14.165377739700261,22.8019267331932,-8.636548993492937,36.005426746610674,1.8527210742731444,2027.6591554278948,1947.8073353,1867.9555151721052,8.1991497496436,0.47228319095947,,32.927737547520046,20.497848209329753,16.26686479174176,1923.6405433333332,1936.3910766666663,1908.6911166666664,1951.3405033333331,1895.9405833333333,2,3,1,2022,0,0,0,1957.47998,1.0
2022-03-24,1944.88,1966.19495,1937.17505,1957.47998,,14.099120000000084,0.7254944355065795,0.007228753843780248,29.019900000000007,1.493268797553147,1935.8683832000002,1942.956156375527,1940.4157215999999,1943.5958358741238,1950.5241322999998,1936.7997504469547,1884.9931346600001,1898.9561584115124,1846.0958286100001,1863.0992056524324,1815.706672375,1835.7509363570202,48.381611073824324,67.73248146748176,14.443975864789309,21.130336559512422,-6.686360694723113,35.07402318039592,1.7917947329604829,2027.6277781744877,1950.5241322999998,1873.4204864255119,7.905941238837134,0.5451071257464838,,32.080149498715514,24.946137431722043,14.472325712141679,1935.75012,1956.1757799999998,1922.9551999999999,1968.9706999999999,1902.52954,3,3,1,2022,0,0,0,1957.40002,0.0
2022-03-25,1957.48999,1964.48999,1943.54504,1957.40002,,-0.07996000000002823,-0.0040848438204732496,-4.084927252490491e-05,20.944950000000063,1.0699956175286176,1943.13098,1947.7707775836848,1937.6268786,1946.1056875333738,1954.0160938000001,1938.761680880578,1887.7967552599998,1901.2480745522373,1847.50252901,1864.9665485108,1816.676972625,1836.961375000234,43.422188478055816,64.4808129796014,14.491268460061065,19.80252293962215,-5.311254479561086,33.19014675634314,1.6956241144997608,2025.2128374269453,1954.0160938000001,1882.819350173055,7.287221825127133,0.5237646135733296,,31.34557318975076,22.84713857306585,13.254606326323756,1953.61666,1970.0582699999998,1941.0383699999998,1982.63656,1924.59676,4,3,1,2022,0,0,0,1923.20251,0.0
2022-03-28,1958.75,1959.35962,1916.82996,1923.20251,,-34.197509999999966,-1.7470884668735143,-0.017625301752845324,42.52965999999992,2.1727628264763132,1940.5810040000001,1939.58135505579,1934.8356306,1941.9414734363968,1954.7810778000003,1937.2798550824277,1889.8810056599998,1902.1090328050907,1848.49195401,1866.1197358670217,1817.378243975,1837.8194957465005,27.672570534846457,41.98419680716394,11.635171906954156,18.169052733088552,-6.533880826134396,34.43541518883071,1.7905246592482198,2024.1981654544793,1954.7810778000003,1885.3639901455213,7.102287662064355,0.2725447086082853,,27.933603388453385,19.084806372697876,21.41594870380272,1955.1450166666666,1966.7449933333332,1945.8000433333332,1976.0899666666667,1934.2000666666665,0,3,1,2022,0,0,0,1919.18506,0.0
2022-03-29,1922.95496,1929.40503,1890.030029,1919.18506,,-4.0174500000000535,-0.2088937581513517,-0.0020911224548628734,39.375000999999884,2.047366348331143,1940.1296860000002,1932.7825900371936,1934.9698716000003,1937.8039437206883,1953.5793813,1935.5565412650537,1891.99397206,1902.7786809303814,1849.3689718099997,1867.1705343647045,1818.081607025,1838.629103351013,34.44682782029447,49.0830257297322,8.944414528799598,16.324125092230762,-7.379710563431164,35.09402663031993,1.8285900282237466,2024.6516060871118,1953.5793813,1882.5071565128883,7.2761030821094215,0.25803261117089105,,27.84379915872662,16.22975536767276,28.394306655191034,1933.1306966666668,1949.4314333333336,1906.9017733333337,1975.6603566666668,1890.601036666667,1,3,1,2022,0,0,0,1933.059448,1.0
2022-03-30,1920.069946,1938.53003,1915.73999,1933.059448,,13.874387999999954,0.7229312216509243,0.007203306001758828,22.790039999999863,1.1874852756513155,1938.0654036,1932.8748760247959,1935.4828964,1936.9413081351083,1953.9268117,1935.318722858858,1893.8559618200002,1903.9661619919352,1850.20388029,1868.4752653277797,1818.853251915,1839.568708770406,37.0222819867757,48.59180895521917,7.8411294202308,14.627525957830771,-6.7863965375999715,33.45349507961059,1.7305983586910667,2024.499839409982,1953.9268117,1883.3537839900177,7.2237125042140775,0.35215765585551334,,26.370038272810326,18.392452069212126,25.81517450809141,1912.8733730000001,1935.7167170000002,1896.3417160000004,1952.248374,1873.4983720000002,2,3,1,2022,0,0,0,1937.22998,1.0
2022-03-31,1932.79504,1949.91504,1918.97998,1937.22998,,4.170532000000094,0.21574773627965893,0.0021551533505799777,30.93506000000002,1.6003160188377208,1934.0154036,1934.326577349864,1934.9418934,1936.9937939287247,1954.0278127000001,1935.5007473484907,1895.83336162,1905.2706254432321,1850.96093599,1869.8367448262395,1819.663488115,1840.540462712989,39.79868630892438,58.545487531946364,7.220066666563071,13.146034099577232,-5.925967433014161,33.117703735662516,1.709539088160432,2024.493754854908,1954.0278127000001,1883.5618705450922,7.212378626027927,0.38080885470096426,,23.44379243579174,20.68540247517064,22.600000015348265,1929.1098226666666,1942.479655333333,1919.6896153333332,1951.8998626666664,1906.3197826666667,3,3,1,2022,1,0,0,1924.30005,0.0
2022-04-01,1937.505,1939.98755,1917.55505,1924.30005,,-12.929930000000013,-0.6674442442812123,-0.006696816143997808,22.43250000000012,1.1579678319865832,1927.3954096000002,1930.9844015665763,1935.2631947999998,1934.6858404871382,1951.8201407000001,1934.4340142676822,1897.6545896199998,1906.0168773866346,1851.5634958199998,1870.915226116809,1820.3832885149998,1841.373891442213,43.743798261933264,38.55639675630822,5.619751669626112,11.640777613587009,-6.021025943960897,31.693009904240867,1.6469889872029502,2023.1445237225369,1951.8201407000001,1880.4957576774634,7.308499542069176,0.3070779617446174,,21.099658489227537,18.73323576742486,21.06661667541867,1935.375,1951.77002,1920.83496,1966.31006,1904.43994,4,4,2,2022,0,0,0,1932.43909,1.0
2022-04-04,1924.94495,1937.050049,1915.54504,1932.43909,,8.139040000000023,0.42296106576518167,0.004220690996777606,21.505008999999973,1.117549677348913,1929.2427255999999,1931.469297711051,1934.9118647999999,1934.2773403985675,1948.5365957000001,1934.244021480284,1899.4421702399998,1907.0530425871589,1852.26329562,1872.1335204511297,1821.154608715,1842.2800128208978,53.85794911858193,33.825555514628434,4.9511690176709635,10.3028558944038,-5.3516868767328365,30.33460978367542,1.5697576156811968,2016.8721267015753,1948.5365957000001,1880.201064698425,7.014036190274996,0.3822171609402785,,19.36842147061738,16.962504110741687,19.95880930949549,1927.2808833333331,1937.0067166666663,1914.5742166666662,1949.7133833333332,1904.848383333333,0,4,2,2022,0,0,0,1923.75745,0.0
2022-04-05,1933.375,1944.72998,1917.73999,1923.75745,,-8.681640000000016,-0.4492581445348476,-0.004502703416600489,26.989990000000034,1.3966799853960745,1930.1572036000002,1928.8986818073677,1935.1434448,1932.3646330533734,1942.1039727,1933.2453003869236,1900.9661180399999,1907.7081173876625,1853.00176982,1873.1557764818003,1821.9679461350001,1843.0907335888492,48.88912504200545,30.442751808281685,3.678374643430743,8.977959644209188,-5.299585000778444,29.888660479185365,1.5536605448459921,1990.614537261311,1942.1039727,1893.593408138689,4.995671214643508,0.3109017812311437,,17.079533522246482,18.346196247717444,17.55572151615871,1928.3447263333335,1941.144412666667,1919.639403666667,1949.8497353333335,1906.8397173333335,1,4,2,2022,0,0,0,1925.48083,1.0
2022-04-06,1923.69006,1933.64502,1915.245,1925.48083,,1.7233799999999064,0.08958405853085605,0.0008954395596169399,18.40002000000004,0.9564625727635281,1928.6414800000002,1927.7593978715786,1933.3534418,1931.1130324982144,1938.8035146999998,1932.5058270167406,1903.11339324,1908.405086509715,1853.5869785199998,1874.191916155428,1822.746337835,1843.910535543189,45.091240576115354,52.127824901870525,2.776729881351912,7.737713691637733,-4.960983810285821,28.356841748627325,1.472714830852267,1981.8397182110075,1938.8035146999998,1895.7673111889922,4.43946002621796,0.34521538131695634,,14.979308000827592,16.758946718426863,17.210000707214753,1928.7424733333335,1939.744956666667,1912.7549666666669,1955.7324633333335,1901.7524833333334,2,4,2,2022,0,0,0,1932.17407,1.0
2022-04-07,1925.32495,1938.074951,1920.27002,1932.17407,,6.69324000000006,0.34761395157594244,0.0034701117077549463,17.804931000000124,0.9247005071455385,1927.630298,1929.230955247719,1930.8228508,1931.3059484076298,1935.6192862,1932.4742311103844,1905.8266744400003,1909.3372035093341,1854.32411962,1875.3400776176968,1823.524208285,1844.7887796671375,53.46639895651021,61.55356092867667,2.572603074807148,6.704691568271616,-4.132088493464468,26.94992031547703,1.3947977428077705,1969.2845778729604,1935.6192862,1901.9539945270396,3.478503434324831,0.4488313329717554,,13.697755094383204,17.474353707146793,15.693989421513992,1924.790283333333,1934.3355666666662,1915.9355466666661,1943.190303333333,1906.390263333333,3,4,2,2022,0,0,0,1945.84998,1.0
2022-04-08,1931.92493,1948.45532,1927.375,1945.84998,,13.67590999999993,0.7077990649155153,0.007053059247032303,21.08032000000003,1.0910155729395556,1931.9402840000002,1934.770630165146,1929.6678467999998,1933.9503177880606,1933.6473627,1933.7481119570145,1908.92300266,1910.7690770972035,1855.3366196199997,1876.7363133084355,1824.3195073850002,1845.7943637500516,53.1177037020919,61.41733039671112,3.4743130346389535,6.058615861545084,-2.5843028269061303,26.167306940080096,1.3447751475722758,1958.5399444252828,1933.6473627,1908.7547809747173,2.574676459157953,0.7451054983889344,,14.499610617415202,20.886611267515622,14.008250700088283,1930.1730136666665,1940.076007333333,1922.271076333333,1947.9779446666666,1912.3680826666664,4,4,2,2022,0,0,0,1953.43237,1.0
2022-04-11,1947.14502,1969.40503,1940.045044,1953.43237,,7.582390000000032,0.3896698141138355,0.003889125678296707,29.359985999999935,1.5088514686008803,1936.13894,1940.9912101100974,1932.6908327999997,1937.492509099322,1933.7632317,1935.6228031992036,1912.06227746,1912.442147407117,1856.8205429299999,1878.255047104308,1825.128608935,1846.8653886878622,60.53687097162484,63.63251619220651,4.746050660893388,5.796102821414745,-1.050052160521357,26.59299748140274,1.3613472311510195,1959.017112970757,1933.7632317,1908.509350429243,2.611889693295681,0.8894280267066752,,17.987388333952524,28.31583713359485,11.946143712579977,1940.5601,1953.7451999999998,1932.6648799999998,1961.64042,1919.47978,0,4,2,2022,0,0,0,1966.58997,1.0
2022-04-12,1953.995,1978.62549,1949.47998,1966.58997,,13.157600000000002,0.6735631190548874,0.006713048177297065,29.14550999999983,1.492015308418373,1944.705444,1949.5241300733985,1937.4313238,1942.7829565358088,1936.2005977000001,1938.572057180232,1915.38103966,1914.5655914303675,1858.5891111299998,1880.0042534982822,1825.978122485,1848.0566780541521,58.11382003939839,85.44648065720172,6.737949363390271,5.984472129809851,0.7534772335804201,26.933332483882353,1.369544892160838,1964.240673275278,1936.2005977000001,1908.1605221247223,2.896401912961541,1.0418917687705735,,21.93577408991003,28.7948791569274,10.222497861008286,1954.294148,1968.543252,1939.183266,1983.6541339999999,1924.934162,1,4,2,2022,0,0,0,1977.72278,1.0
2022-04-13,1967.21497,1981.82495,1962.58997,1977.72278,,11.132810000000063,0.566097161575585,0.0056450085319801075,19.23497999999995,0.9780879742816929,1955.153834,1958.9236800489325,1941.897657,1949.1356517111162,1938.6902767,1942.3006974487814,1918.8055440599999,1917.0423439232943,1860.48133893,1881.9392738250488,1826.849711235,1849.3468880237626,57.22669210738665,86.14196344914525,9.10985541960963,6.609548787769807,2.5003066318398233,25.906885486031367,1.3099351308493987,1971.9875764304177,1938.6902767,1905.3929769695822,3.435030353285287,1.086121151203059,,25.670318237554724,27.590962796215678,9.210517001001937,1964.8984799999998,1980.3169799999996,1951.1714699999998,1994.0439899999997,1935.75297,2,4,2,2022,0,0,0,1973.51953,0.0
2022-04-14,1977.77954,1980.81006,1960.89502,1973.51953,,-4.2032500000000255,-0.21252978640413644,-0.0021275595145690165,19.91504000000009,1.006968226355773,1963.422926,1963.7889633659552,1945.5266120000001,1953.569084127277,1940.2342527,1945.2739195965166,1922.1878414599998,1919.2571355341456,1862.33203473,1883.7527442443547,1827.7045336350002,1850.5824367001433,55.59010055982587,92.77401992510485,10.52906836485704,7.393452703187254,3.1356156616697852,25.10797275456053,1.2722434398488336,1976.987118850676,1940.2342527,1903.481386549324,3.788497816645728,0.9528255995524914,,28.374674262022104,24.67303106673656,9.136528207972237,1974.0459,1985.5018300000002,1966.2668500000002,1993.28088,1954.8109200000001,3,4,2,2022,0,0,0,1974.53589,1.0
2022-04-15,1974.28003,1975.69189,1973.05249,1974.53589,,1.016360000000077,0.051499870386395585,0.0005148661375438343,2.6394000000000233,0.13374075907928934,1969.160108,1967.3712722439705,1950.5501960000001,1957.3812306495902,1942.9066954000002,1948.060773920658,1925.52867886,1921.4249298269244,1864.15928813,1885.5504302989218,1828.5373131850001,1851.8158043946692,73.12357744989836,92.68510983577751,11.60207510697569,8.235177183944941,3.3668979230307485,22.112163053952465,1.1198663526927566,1981.5230812683524,1942.9066954000002,1904.290309531648,3.9751148070856708,0.9095307456753801,,30.718449483226873,24.280354281923163,8.991118326577475,1971.7415366666664,1982.588053333333,1962.6730133333328,1991.6565766666665,1951.8264966666663,4,4,2,2022,0,0,0,1978.4967,1.0
2022-04-18,1972.84497,1998.59998,1971.045044,1978.4967,,3.9608099999998103,0.20059447995142143,0.002003935578720195,27.554935999999998,1.3955145682360828,1974.1729739999998,1971.0797481626469,1955.1559570000002,1961.2204068951191,1945.0339109000001,1950.959433547262,1928.6924116600003,1923.6630384611626,1866.0941550300004,1887.3909504910223,1829.4004094850002,1853.076310818603,76.73109594456248,92.31990349445302,12.626494576077448,9.113440662371444,3.5130539137060044,22.83786611342547,1.1543039780367323,1986.6109924447444,1945.0339109000001,1903.4568293552559,4.275203770149781,0.9024186866494909,,35.08373081915432,33.74863754820358,7.544691946654343,1974.4267566666667,1975.8010233333334,1973.1616233333334,1977.0661566666668,1971.7873566666667,0,4,2,2022,0,0,0,1949.83997,0.0
2022-04-19,1979.19495,1982.30505,1943.79504,1949.83997,,-28.656729999999925,-1.448409289740027,-0.014590011370365046,38.510009999999966,1.9464278105695079,1970.822974,1963.9998221084315,1957.7642090000002,1959.1512365505519,1946.4538269,1950.8528179713323,1931.17951386,1924.689584796019,1867.8547092300003,1888.627564738725,1830.112434035,1854.03913329802,56.67357563020781,52.86185114123592,10.999203794592404,9.490593288815635,1.508610505776769,24.92748529830207,1.278437496503986,1986.5518261208697,1946.4538269,1906.3558276791302,4.120107928245223,0.5422233423829215,,32.159930638146115,26.796951600406928,20.56621796392291,1982.713908,1994.382772,1966.827836,2010.268844,1955.158972,1,4,2,2022,0,0,0,1957.40503,1.0
2022-04-20,1950.34497,1958.56995,1939.15503,1957.40503,,7.565059999999903,0.3879836353954724,0.0038723292003079173,19.414920000000166,0.9957186383865219,1966.7594239999999,1961.8015580722877,1960.9566289999998,1958.8337444504514,1947.1550353999999,1951.4768381645388,1933.67910366,1925.9725434314691,1869.60215923,1889.9894947438986,1830.764150955,1855.0676496831145,57.81263129869081,52.85012961147106,10.202394392635824,9.632953509579673,0.569440883056151,24.192476591861816,1.2359463790619674,1987.516395709778,1947.1550353999999,1906.7936750902218,4.145675056787324,0.626977813944667,,28.765760711774895,23.929610206946244,20.92285513735625,1958.6466866666667,1973.4983333333334,1934.9883233333335,1997.1566966666667,1920.1366766666667,2,4,2,2022,0,0,0,1951.495,0.0
2022-04-21,1957.83997,1958.0,1936.78503,1951.495,,-5.910030000000006,-0.3019318898960788,-0.0030238862380867343,21.214969999999994,1.0838313826137451,1962.354518,1958.3660387148584,1962.8887220000001,1957.4994272776419,1946.8557864000002,1951.478567863154,1936.1776022599997,1926.9734240812154,1871.4307567300002,1891.2074255410491,1831.3756927050001,1856.0271258056707,61.13650277472775,37.91339745862088,8.990391534776563,9.504441114619052,-0.5140495798424887,23.795475712946907,1.219345973878842,1986.9828923226892,1946.8557864000002,1906.7286804773112,4.122247390176695,0.5578064813455784,,25.361624203130905,21.08500244045893,19.76365581980401,1951.7100033333334,1964.2649766666668,1944.8500566666667,1971.1249233333335,1932.2950833333332,3,4,2,2022,0,0,0,1929.72998,0.0
2022-04-22,1951.495,1955.92505,1926.51501,1929.72998,,-21.765019999999822,-1.115299808608261,-0.01121565911037406,29.41003999999998,1.5070517731277806,1953.3933359999999,1948.8206858099059,1961.276722,1952.450436863525,1945.4722844,1949.4072737809488,1937.57301966,1927.0815243133245,1872.89069573,1891.9702484016225,1831.969892555,1856.7604875389477,49.00197997020426,17.162972448446652,6.202121130074374,8.843977117710116,-2.6418559876357417,24.544084284553982,1.271892157914963,1985.974936212286,1945.4722844,1904.9696325877142,4.163786052061619,0.3056632875176911,,23.473368907949645,17.716311459858378,22.18516038887066,1948.76001,1960.73499,1939.52002,1969.97498,1927.54504,4,4,2,2022,0,0,0,1897.6925,0.0
